Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82294;05/05/1984;1200;0.1;;22.4;;;;;;
82294;06/05/1984;0000;;30.2;;6.7;1.6;;;;
82294;06/05/1984;1200;76.7;;22.8;;;;;;
82294;07/05/1984;0000;;30.2;;4.6;2.7;;;;
82294;07/05/1984;1200;0;;21.8;;;;;;
82294;08/05/1984;0000;;31.4;;7.1;3.5;;;;
82294;08/05/1984;1200;0;;22.6;;;;;;
82294;09/05/1984;0000;;28;;0.4;2.6;;;;
82294;09/05/1984;1200;34.4;;22.2;;;;;;
82294;10/05/1984;0000;;30;;2.4;2.2;;;;
82294;10/05/1984;1200;0;;21.8;;;;;;
82294;11/05/1984;0000;;29.6;;3.3;1.4;;;;
82294;11/05/1984;1200;14.8;;22.2;;;;;;
82294;12/05/1984;0000;;30.1;;2.5;1.4;;;;
82294;12/05/1984;1200;0;;21.6;;;;;;
82294;13/05/1984;0000;;29.2;;0.8;1.6;;;;
82294;13/05/1984;1200;0;;22.2;;;;;;
82294;14/05/1984;0000;;25.9;;0;1;;;;
82294;14/05/1984;1200;23.3;;22.4;;;;;;
82294;15/05/1984;0000;;30.4;;9;1.2;;;;
82294;15/05/1984;1200;0.9;;21.8;;;;;;
82294;16/05/1984;0000;;29;;10;2.9;;;;
82294;16/05/1984;1200;0;;22;;;;;;
82294;17/05/1984;0000;;29.2;;0.6;1.7;;;;
82294;17/05/1984;1200;8.3;;22.5;;;;;;
82294;18/05/1984;0000;;30.2;;7;1.2;;;;
82294;18/05/1984;1200;11.6;;22.2;;;;;;
82294;19/05/1984;0000;;28.2;;5.8;2.1;;;;
82294;19/05/1984;1200;0;;21.8;;;;;;
82294;20/05/1984;0000;;30.2;;7.6;1.3;;;;
82294;20/05/1984;1200;4.5;;22.4;;;;;;
82294;21/05/1984;0000;;29;;1.6;2.7;;;;
82294;21/05/1984;1200;1.1;;22.8;;;;;;
82294;22/05/1984;0000;;30;;6.4;1.6;;;;
82294;22/05/1984;1200;13;;22.4;;;;;;
82294;23/05/1984;0000;;30.4;;5.6;2.7;;;;
82294;23/05/1984;1200;2;;22.6;;;;;;
82294;24/05/1984;0000;;31;;10.1;3.8;;;;
82294;24/05/1984;1200;1.1;;21.5;;;;;;
82294;25/05/1984;0000;;30.4;;5.7;3.6;;;;
82294;25/05/1984;1200;0.3;;22.5;;;;;;
82294;26/05/1984;0000;;31;;9.5;3.2;;;;
82294;26/05/1984;1200;0;;21.8;;;;;;
82294;27/05/1984;0000;;31;;2.6;3.5;;;;
82294;27/05/1984;1200;0;;21.8;;;;;;
82294;28/05/1984;0000;;30.6;;9;3;;;;
82294;28/05/1984;1200;1;;22.6;;;;;;
82294;29/05/1984;0000;;31;;7.8;4.4;;;;
82294;29/05/1984;1200;0;;21.2;;;;;;
82294;30/05/1984;0000;;29.8;;3.7;3.7;;;;
82294;30/05/1984;1200;0;;22.4;;;;;;
82294;31/05/1984;0000;;30.8;;10.2;2.2;;;;
82294;31/05/1984;1200;20.1;;22.6;;;;;;
82294;01/06/1984;0000;;31.2;;8;4.8;;;;
82294;01/06/1984;1200;0;;21;;;;;;
82294;02/06/1984;0000;;31;;9.6;4;;;;
82294;02/06/1984;1200;0;;22.6;;;;;;
82294;03/06/1984;0000;;31;;10.1;5.1;;;;
82294;03/06/1984;1200;0;;21.4;;;;;;
82294;04/06/1984;0000;;29.2;;4.3;4.5;;;;
82294;04/06/1984;1200;1;;21.7;;;;;;
82294;05/06/1984;0000;;30;;7.5;2;;;;
82294;05/06/1984;1200;8.8;;22.6;;;;;;
82294;06/06/1984;0000;;30.4;;6.7;2.8;;;;
82294;06/06/1984;1200;0.1;;22.2;;;;;;
82294;07/06/1984;0000;;28;;0.3;3;;;;
82294;07/06/1984;1200;38.2;;22.3;;;;;;
82294;08/06/1984;0000;;30.1;;3.9;2.4;;;;
82294;08/06/1984;1200;7.6;;21.8;;;;;;
82294;09/06/1984;0000;;31.2;;9.5;2.6;;;;
82294;09/06/1984;1200;1.4;;21.4;;;;;;
82294;10/06/1984;0000;;31.2;;10.2;3.2;;;;
82294;10/06/1984;1200;0;;21.8;;;;;;
82294;11/06/1984;0000;;29.8;;9.4;4.2;;;;
82294;11/06/1984;1200;0.8;;22.8;;;;;;
82294;12/06/1984;0000;;29.4;;4.6;3.4;;;;
82294;12/06/1984;1200;0.2;;22.6;;;;;;
82294;13/06/1984;0000;;29.8;;6.2;2.9;;;;
82294;13/06/1984;1200;3;;21.2;;;;;;
82294;14/06/1984;0000;;30.7;;7.9;4.2;;;;
82294;14/06/1984;1200;0;;21.8;;;;;;
82294;15/06/1984;0000;;31.4;;8.6;3.9;;;;
82294;15/06/1984;1200;0;;21.2;;;;;;
82294;16/06/1984;0000;;31.6;;10;4.6;;;;
82294;16/06/1984;1200;0;;22.2;;;;;;
82294;17/06/1984;0000;;30.4;;7.5;3.8;;;;
82294;17/06/1984;1200;2;;22.4;;;;;;
82294;18/06/1984;0000;;30.7;;3.1;3.2;;;;
82294;18/06/1984;1200;0;;19.8;;;;;;
82294;19/06/1984;0000;;30.3;;8.6;2.6;;;;
82294;19/06/1984;1200;28.1;;21.6;;;;;;
82294;20/06/1984;0000;;31;;9.5;3.8;;;;
82294;20/06/1984;1200;2.1;;21;;;;;;
82294;21/06/1984;0000;;29.8;;3.7;3.8;;;;
82294;21/06/1984;1200;0;;19.2;;;;;;
82294;22/06/1984;0000;;30.4;;7.4;4.1;;;;
82294;22/06/1984;1200;0;;21.6;;;;;;
82294;23/06/1984;0000;;30.4;;9;3.8;;;;
82294;23/06/1984;1200;0.3;;21.8;;;;;;
82294;24/06/1984;0000;;30.4;;10.3;5.9;;;;
82294;24/06/1984;1200;0;;20;;;;;;
82294;25/06/1984;0000;;31;;10.4;5.9;;;;
82294;25/06/1984;1200;0;;20.4;;;;;;
82294;26/06/1984;0000;;30.8;;10.1;5.5;;;;
82294;26/06/1984;1200;0;;21.2;;;;;;
82294;27/06/1984;0000;;27.4;;0.3;4.9;;;;
82294;27/06/1984;1200;0.3;;20.4;;;;;;
82294;28/06/1984;0000;;30.6;;7.8;1.2;;;;
82294;28/06/1984;1200;0.6;;20.8;;;;;;
82294;29/06/1984;0000;;30.1;;4.7;3.2;;;;
82294;29/06/1984;1200;1.5;;21.4;;;;;;
82294;30/06/1984;0000;;30.4;;3.3;4.3;;;;
82294;30/06/1984;1200;0;;22;;;;;;
82294;01/07/1984;0000;;28.6;;6.1;6.2;;;;
82294;01/07/1984;1200;0;;22.4;;;;;;
82294;02/07/1984;0000;;28.8;;2.7;3.8;;;;
82294;02/07/1984;1200;2.4;;21.2;;;;;;
82294;03/07/1984;0000;;31.2;;10.2;3;;;;
82294;03/07/1984;1200;2.8;;20.6;;;;;;
82294;04/07/1984;0000;;31;;9.9;5.1;;;;
82294;04/07/1984;1200;0;;22;;;;;;
82294;05/07/1984;0000;;30.4;;7.5;5;;;;
82294;05/07/1984;1200;0;;22.2;;;;;;
82294;06/07/1984;0000;;30;;7.8;4.1;;;;
82294;06/07/1984;1200;4.3;;21.8;;;;;;
82294;07/07/1984;0000;;31.4;;9.9;5.1;;;;
82294;07/07/1984;1200;0.3;;21;;;;;;
82294;08/07/1984;0000;;31.2;;9.2;5.9;;;;
82294;08/07/1984;1200;0;;21.6;;;;;;
82294;09/07/1984;0000;;30.8;;9.9;5.7;;;;
82294;09/07/1984;1200;0;;21.4;;;;;;
82294;10/07/1984;0000;;31;;10.2;1;;;;
82294;10/07/1984;1200;0;;20.6;;;;;;
82294;11/07/1984;0000;;30.6;;7.9;4.4;;;;
82294;11/07/1984;1200;0;;20.5;;;;;;
82294;12/07/1984;0000;;30.6;;8.8;4.2;;;;
82294;12/07/1984;1200;0;;21.6;;;;;;
82294;13/07/1984;0000;;31.4;;8.5;7.6;;;;
82294;13/07/1984;1200;0;;21.7;;;;;;
82294;14/07/1984;0000;;29.8;;7.5;9.9;;;;
82294;14/07/1984;1200;0;;21;;;;;;
82294;15/07/1984;0000;;30.8;;5.3;4.6;;;;
82294;15/07/1984;1200;2.4;;21.6;;;;;;
82294;16/07/1984;0000;;30.4;;6.4;5.7;;;;
82294;16/07/1984;1200;0.1;;22.4;;;;;;
82294;17/07/1984;0000;;29.8;;5.2;5.4;;;;
82294;17/07/1984;1200;0.4;;21.8;;;;;;
82294;18/07/1984;0000;;29;;4.3;2.6;;;;
82294;18/07/1984;1200;1.6;;20.8;;;;;;
82294;19/07/1984;0000;;31;;9.7;3.5;;;;
82294;19/07/1984;1200;3.6;;20.4;;;;;;
82294;20/07/1984;0000;;31.1;;4.4;6.1;;;;
82294;20/07/1984;1200;0;;21.8;;;;;;
82294;21/07/1984;0000;;30.6;;7.8;5.3;;;;
82294;21/07/1984;1200;0;;21.6;;;;;;
82294;22/07/1984;0000;;30.6;;9.9;3.5;;;;
82294;22/07/1984;1200;0;;21.4;;;;;;
82294;23/07/1984;0000;;30.4;;9;5.9;;;;
82294;23/07/1984;1200;0.1;;20.4;;;;;;
82294;24/07/1984;0000;;31.8;;10.4;8;;;;
82294;24/07/1984;1200;0.1;;22.1;;;;;;
82294;25/07/1984;0000;;31.4;;10.6;10.3;;;;
82294;25/07/1984;1200;0;;20.6;;;;;;
82294;26/07/1984;0000;;32;;10.7;7.5;;;;
82294;26/07/1984;1200;0;;20.4;;;;;;
82294;27/07/1984;0000;;32.2;;10.6;9.2;;;;
82294;27/07/1984;1200;0;;20;;;;;;
82294;28/07/1984;0000;;30.3;;4.1;9;;;;
82294;28/07/1984;1200;0;;22.2;;;;;;
82294;29/07/1984;0000;;30.4;;7.9;9.7;;;;
82294;29/07/1984;1200;0;;22;;;;;;
82294;30/07/1984;0000;;30.2;;7.5;4.1;;;;
82294;30/07/1984;1200;0.5;;20.6;;;;;;
82294;31/07/1984;0000;;32.8;;10.6;6.3;;;;
82294;31/07/1984;1200;0;;21.6;;;;;;
82294;01/08/1984;0000;;32.4;;10.8;13.5;;;;
82294;01/08/1984;1200;0;;21.4;;;;;;
82294;02/08/1984;0000;;30.4;;10.5;11;;;;
82294;02/08/1984;1200;0;;21.8;;;;;;
82294;03/08/1984;0000;;31.6;;9.7;7.3;;;;
82294;03/08/1984;1200;0;;21.2;;;;;;
82294;04/08/1984;0000;;31.4;;9.6;8.8;;;;
82294;04/08/1984;1200;0;;22.4;;;;;;
82294;05/08/1984;0000;;31.2;;9.9;8.5;;;;
82294;05/08/1984;1200;0;;21.4;;;;;;
82294;06/08/1984;0000;;32;;9.7;12.8;;;;
82294;06/08/1984;1200;0;;21.8;;;;;;
82294;07/08/1984;0000;;31.4;;10.4;12.5;;;;
82294;07/08/1984;1200;0;;21;;;;;;
82294;08/08/1984;0000;;31;;10.4;16.8;;;;
82294;08/08/1984;1200;0;;22.8;;;;;;
82294;09/08/1984;0000;;31.2;;9.9;15.3;;;;
82294;09/08/1984;1200;0;;21.2;;;;;;
82294;10/08/1984;0000;;32.8;;10.7;14.5;;;;
82294;10/08/1984;1200;0;;21.4;;;;;;
82294;11/08/1984;0000;;32.2;;10.6;11.1;;;;
82294;11/08/1984;1200;0;;22.6;;;;;;
82294;12/08/1984;0000;;31.6;;9.5;8.9;;;;
82294;12/08/1984;1200;0;;20.6;;;;;;
82294;13/08/1984;0000;;29.1;;5.1;10.6;;;;
82294;13/08/1984;1200;0;;22.6;;;;;;
82294;14/08/1984;0000;;31;;10.3;9.7;;;;
82294;14/08/1984;1200;4.8;;21.6;;;;;;
82294;15/08/1984;0000;;30.8;;9.6;6.8;;;;
82294;15/08/1984;1200;0;;21.6;;;;;;
82294;16/08/1984;0000;;31.6;;10.4;8.1;;;;
82294;16/08/1984;1200;0;;21.9;;;;;;
82294;17/08/1984;0000;;31.4;;9.4;9.9;;;;
82294;17/08/1984;1200;0;;21.2;;;;;;
82294;18/08/1984;0000;;31.6;;10;8.1;;;;
82294;18/08/1984;1200;0;;21.2;;;;;;
82294;19/08/1984;0000;;32.6;;10.3;7.7;;;;
82294;19/08/1984;1200;0;;21.6;;;;;;
82294;20/08/1984;0000;;32.6;;10.7;1.3;;;;
82294;20/08/1984;1200;0;;23;;;;;;
82294;21/08/1984;0000;;31.8;;10.4;2.3;;;;
82294;21/08/1984;1200;0;;20.1;;;;;;
82294;22/08/1984;0000;;32.1;;10;7.1;;;;
82294;22/08/1984;1200;0;;21.4;;;;;;
82294;23/08/1984;0000;;32.6;;10.6;6.1;;;;
82294;23/08/1984;1200;0;;21.6;;;;;;
82294;24/08/1984;0000;;32.1;;10.5;2.5;;;;
82294;24/08/1984;1200;0;;20.6;;;;;;
82294;25/08/1984;0000;;32.1;;10.3;2.7;;;;
82294;25/08/1984;1200;0;;20;;;;;;
82294;26/08/1984;0000;;31.2;;9.9;6.7;;;;
82294;26/08/1984;1200;0;;20.6;;;;;;
82294;27/08/1984;0000;;30.4;;5.8;6.2;;;;
82294;27/08/1984;1200;0;;24.6;;;;;;
82294;28/08/1984;0000;;32.3;;9.5;6.4;;;;
82294;28/08/1984;1200;0.2;;21.6;;;;;;
82294;29/08/1984;0000;;31.5;;8.6;7.6;;;;
82294;29/08/1984;1200;0.3;;24.2;;;;;;
82294;30/08/1984;0000;;31.6;;10;5.4;;;;
82294;30/08/1984;1200;0;;22.2;;;;;;
82294;31/08/1984;0000;;32.4;;8.6;12.7;;;;
82294;31/08/1984;1200;0;;22.2;;;;;;
82294;01/09/1984;0000;;32.8;;10.9;8.3;;;;
82294;01/09/1984;1200;0;;22.4;;;;;;
82294;02/09/1984;0000;;33;;10.7;7.4;;;;
82294;02/09/1984;1200;0;;21.3;;;;;;
82294;03/09/1984;0000;;31.4;;10.6;6.8;;;;
82294;03/09/1984;1200;0;;21;;;;;;
82294;04/09/1984;0000;;31.9;;10.3;7.6;;;;
82294;04/09/1984;1200;0;;21;;;;;;
82294;05/09/1984;0000;;33.5;;10.5;6.5;;;;
82294;05/09/1984;1200;0;;21.8;;;;;;
82294;06/09/1984;0000;;33.6;;10.9;10.3;;;;
82294;06/09/1984;1200;0;;21.8;;;;;;
82294;07/09/1984;0000;;31.4;;9.7;;;;;
82294;07/09/1984;1200;0;;22.4;;;;;;
82294;08/09/1984;0000;;32.3;;9.7;8;;;;
82294;08/09/1984;1200;0;;20.4;;;;;;
82294;09/09/1984;0000;;32.8;;9.6;7.5;;;;
82294;09/09/1984;1200;0;;21.2;;;;;;
82294;10/09/1984;0000;;31.8;;10.6;5.5;;;;
82294;10/09/1984;1200;0;;21.8;;;;;;
82294;11/09/1984;0000;;32.6;;9.9;8.1;;;;
82294;11/09/1984;1200;0;;22.1;;;;;;
82294;12/09/1984;0000;;32.1;;9.2;8.5;;;;
82294;12/09/1984;1200;0;;22.6;;;;;;
82294;13/09/1984;0000;;32.8;;9.6;8.5;;;;
82294;13/09/1984;1200;0;;22.6;;;;;;
82294;14/09/1984;0000;;32.7;;9.9;;;;;
82294;14/09/1984;1200;0;;22.6;;;;;;
82294;15/09/1984;0000;;32.4;;10.1;8.7;;;;
82294;15/09/1984;1200;0;;21.3;;;;;;
82294;16/09/1984;0000;;32.1;;9.5;7.4;;;;
82294;16/09/1984;1200;0;;20.8;;;;;;
82294;17/09/1984;0000;;30.8;;8;8.1;;;;
82294;17/09/1984;1200;0;;20.6;;;;;;
82294;18/09/1984;0000;;32.2;;10.2;6.8;;;;
82294;18/09/1984;1200;0;;19.6;;;;;;
82294;19/09/1984;0000;;32.5;;9.6;9;;;;
82294;19/09/1984;1200;0;;20.8;;;;;;
82294;20/09/1984;0000;;32;;9.5;7.9;;;;
82294;20/09/1984;1200;0;;21.8;;;;;;
82294;21/09/1984;0000;;31.6;;8.9;9.6;;;;
82294;21/09/1984;1200;0;;23.4;;;;;;
82294;22/09/1984;0000;;31.6;;9.7;6.7;;;;
82294;22/09/1984;1200;0;;21.2;;;;;;
82294;23/09/1984;0000;;32.6;;10.4;8.7;;;;
82294;23/09/1984;1200;0;;20.4;;;;;;
82294;24/09/1984;0000;;32.1;;10.2;9.8;;;;
82294;24/09/1984;1200;0;;23.8;;;;;;
82294;25/09/1984;0000;;32.4;;10.4;10;;;;
82294;25/09/1984;1200;0;;24.2;;;;;;
82294;26/09/1984;0000;;32.6;;9.9;6.4;;;;
82294;26/09/1984;1200;0;;22.1;;;;;;
82294;27/09/1984;0000;;31.2;;9.3;8.6;;;;
82294;27/09/1984;1200;0.1;;24.8;;;;;;
82294;28/09/1984;0000;;31.6;;10.7;6.1;;;;
82294;28/09/1984;1200;0;;22.6;;;;;;
82294;29/09/1984;0000;;31.3;;10.6;6.9;;;;
82294;29/09/1984;1200;0;;20;;;;;;
82294;30/09/1984;0000;;32.1;;10.6;6.6;;;;
82294;30/09/1984;1200;0;;20.2;;;;;;
82294;01/10/1984;0000;;32.1;;10.7;3.3;;;;
82294;01/10/1984;1200;0;;21.8;;;;;;
82294;02/10/1984;0000;;32.4;;9.4;6.2;;;;
82294;02/10/1984;1200;0;;22.8;;;;;;
82294;03/10/1984;0000;;32.7;;10.3;6.9;;;;
82294;03/10/1984;1200;0;;21.8;;;;;;
82294;04/10/1984;0000;;32.6;;8.9;3.4;;;;
82294;04/10/1984;1200;0;;21.8;;;;;;
82294;05/10/1984;0000;;32.4;;10;10.2;;;;
82294;05/10/1984;1200;0;;24.2;;;;;;
82294;06/10/1984;0000;;31.9;;7.8;5.2;;;;
82294;06/10/1984;1200;0;;23;;;;;;
82294;07/10/1984;0000;;31.4;;9.1;8.3;;;;
82294;07/10/1984;1200;0;;22.6;;;;;;
82294;08/10/1984;0000;;31.6;;10.1;5.9;;;;
82294;08/10/1984;1200;0;;20.6;;;;;;
82294;09/10/1984;0000;;32.7;;10.5;8.6;;;;
82294;09/10/1984;1200;0;;21.2;;;;;;
82294;10/10/1984;0000;;29;;0.8;8.2;;;;
82294;10/10/1984;1200;0.6;;24;;;;;;
82294;11/10/1984;0000;;32.1;;8.3;4.9;;;;
82294;11/10/1984;1200;2.4;;23.4;;;;;;
82294;12/10/1984;0000;;31.6;;10.1;8.4;;;;
82294;12/10/1984;1200;0;;21.8;;;;;;
82294;13/10/1984;0000;;32;;8.8;7.1;;;;
82294;13/10/1984;1200;0;;21.4;;;;;;
82294;14/10/1984;0000;;32.2;;10;8;;;;
82294;14/10/1984;1200;0;;22.3;;;;;;
82294;15/10/1984;0000;;31.9;;6.4;11.6;;;;
82294;15/10/1984;1200;0;;25.4;;;;;;
82294;16/10/1984;0000;;31.6;;10;10.6;;;;
82294;16/10/1984;1200;0;;25.4;;;;;;
82294;17/10/1984;0000;;33.2;;10.9;8.7;;;;
82294;17/10/1984;1200;0;;22.2;;;;;;
82294;18/10/1984;0000;;32.6;;10.1;10.2;;;;
82294;18/10/1984;1200;0;;22.6;;;;;;
82294;19/10/1984;0000;;31.2;;8.2;10;;;;
82294;19/10/1984;1200;0;;22.5;;;;;;
82294;20/10/1984;0000;;32.5;;8.9;8.3;;;;
82294;20/10/1984;1200;3.6;;22.6;;;;;;
82294;21/10/1984;0000;;31.7;;10.8;8.6;;;;
82294;21/10/1984;1200;0;;22.8;;;;;;
82294;22/10/1984;0000;;32.4;;10.8;8.6;;;;
82294;22/10/1984;1200;0;;21.9;;;;;;
82294;23/10/1984;0000;;32.4;;8.4;8.9;;;;
82294;23/10/1984;1200;0;;24.9;;;;;;
82294;24/10/1984;0000;;32.4;;10.4;7.6;;;;
82294;24/10/1984;1200;0;;22;;;;;;
82294;25/10/1984;0000;;32.4;;9.9;7.3;;;;
82294;25/10/1984;1200;0;;21.2;;;;;;
82294;26/10/1984;0000;;32.6;;9.7;7.6;;;;
82294;26/10/1984;1200;0;;21.9;;;;;;
82294;27/10/1984;0000;;32.6;;10.5;8.5;;;;
82294;27/10/1984;1200;0;;22.4;;;;;;
82294;28/10/1984;0000;;31.8;;7.1;9.7;;;;
82294;28/10/1984;1200;0;;23;;;;;;
82294;29/10/1984;0000;;32.1;;8.3;9.9;;;;
82294;29/10/1984;1200;0;;25.4;;;;;;
82294;30/10/1984;0000;;33;;10;9.6;;;;
82294;30/10/1984;1200;0;;22.2;;;;;;
82294;31/10/1984;0000;;33.7;;9.7;10.9;;;;
82294;31/10/1984;1200;0;;22.4;;;;;;
82294;01/11/1984;0000;;33.2;;7.8;10.9;;;;
82294;01/11/1984;1200;0;;23.4;;;;;;
82294;02/11/1984;0000;;32.2;;9.4;12.3;;;;
82294;02/11/1984;1200;0;;24.2;;;;;;
82294;03/11/1984;0000;;32.8;;9.4;9.8;;;;
82294;03/11/1984;1200;0;;21.7;;;;;;
82294;04/11/1984;0000;;32.8;;9.6;11.2;;;;
82294;04/11/1984;1200;0;;22.9;;;;;;
82294;05/11/1984;0000;;32.6;;8.4;9.7;;;;
82294;05/11/1984;1200;0;;25.4;;;;;;
82294;06/11/1984;0000;;32.8;;9.2;11.2;;;;
82294;06/11/1984;1200;0;;23.2;;;;;;
82294;07/11/1984;0000;;33.1;;9.2;10.1;;;;
82294;07/11/1984;1200;0;;25.2;;;;;;
82294;08/11/1984;0000;;32.4;;4.6;11.8;;;;
82294;08/11/1984;1200;0;;23;;;;;;
82294;09/11/1984;0000;;31.8;;9.4;9.5;;;;
82294;09/11/1984;1200;0;;25.2;;;;;;
82294;10/11/1984;0000;;31.8;;9.7;7.6;;;;
82294;10/11/1984;1200;0;;21.4;;;;;;
82294;11/11/1984;0000;;32.2;;9.7;8.2;;;;
82294;11/11/1984;1200;0;;22.2;;;;;;
82294;12/11/1984;0000;;32.3;;10.7;8.4;;;;
82294;12/11/1984;1200;0;;22.8;;;;;;
82294;13/11/1984;0000;;32.2;;10;8.2;;;;
82294;13/11/1984;1200;0;;23.6;;;;;;
82294;14/11/1984;0000;;32.8;;9.8;11.1;;;;
82294;14/11/1984;1200;0;;22.2;;;;;;
82294;15/11/1984;0000;;31.8;;5.9;7.5;;;;
82294;15/11/1984;1200;0;;22.4;;;;;;
82294;16/11/1984;0000;;30.8;;7;7.3;;;;
82294;16/11/1984;1200;0;;25.1;;;;;;
82294;17/11/1984;0000;;32;;8.6;10.2;;;;
82294;17/11/1984;1200;3.1;;25.1;;;;;;
82294;18/11/1984;0000;;31.5;;10.7;9.2;;;;
82294;18/11/1984;1200;0;;21.9;;;;;;
82294;19/11/1984;0000;;32.1;;10.6;7.8;;;;
82294;19/11/1984;1200;0;;21.4;;;;;;
82294;20/11/1984;0000;;32;;10.5;10.5;;;;
82294;20/11/1984;1200;0;;21.6;;;;;;
82294;21/11/1984;0000;;32.9;;10.5;9.4;;;;
82294;21/11/1984;1200;0.2;;22.6;;;;;;
82294;22/11/1984;0000;;33.4;;10.7;8.6;;;;
82294;22/11/1984;1200;0;;21.6;;;;;;
82294;23/11/1984;0000;;33.2;;10.5;9.9;;;;
82294;23/11/1984;1200;0;;20.6;;;;;;
82294;24/11/1984;0000;;31.4;;9.8;10.7;;;;
82294;24/11/1984;1200;0;;21.4;;;;;;
82294;25/11/1984;0000;;32.4;;10.2;7.9;;;;
82294;25/11/1984;1200;0.6;;21.5;;;;;;
82294;26/11/1984;0000;;32.1;;9.5;7.9;;;;
82294;26/11/1984;1200;0;;22.4;;;;;;
82294;27/11/1984;0000;;32.2;;10.4;7.5;;;;
82294;27/11/1984;1200;0;;21.2;;;;;;
82294;28/11/1984;0000;;31.8;;10.9;6.4;;;;
82294;28/11/1984;1200;0;;22.6;;;;;;
82294;29/11/1984;0000;;32.6;;9.8;7.1;;;;
82294;29/11/1984;1200;0;;21.7;;;;;;
82294;30/11/1984;0000;;32.4;;8;8;;;;
82294;30/11/1984;1200;0;;22.4;;;;;;
82294;01/12/1984;0000;;32.6;;10.5;;;;;
82294;01/12/1984;1200;0;;23.8;;;;;;
82294;02/12/1984;0000;;32;;10.7;9.4;;;;
82294;02/12/1984;1200;0;;23.1;;;;;;
82294;03/12/1984;0000;;33;;10.7;8;;;;
82294;03/12/1984;1200;0;;21.4;;;;;;
82294;04/12/1984;0000;;32.6;;8.7;9.7;;;;
82294;04/12/1984;1200;0;;24.8;;;;;;
82294;05/12/1984;0000;;31.3;;4.9;7.9;;;;
82294;05/12/1984;1200;4.9;;24.6;;;;;;
82294;06/12/1984;0000;;32;;9.7;6.8;;;;
82294;06/12/1984;1200;0;;22.5;;;;;;
82294;07/12/1984;0000;;32;;9.9;8.1;;;;
82294;07/12/1984;1200;0;;25;;;;;;
82294;08/12/1984;0000;;32.6;;10.8;9.9;;;;
82294;08/12/1984;1200;0;;22;;;;;;
82294;09/12/1984;0000;;32.8;;10.1;8.9;;;;
82294;09/12/1984;1200;0;;23.4;;;;;;
82294;10/12/1984;0000;;32;;9.5;8.1;;;;
82294;10/12/1984;1200;0;;22.9;;;;;;
82294;11/12/1984;0000;;32.9;;10.4;8.9;;;;
82294;11/12/1984;1200;0;;22.2;;;;;;
82294;12/12/1984;0000;;33.2;;10.5;8.2;;;;
82294;12/12/1984;1200;0;;22.2;;;;;;
82294;13/12/1984;0000;;33.3;;10.3;9;;;;
82294;13/12/1984;1200;0;;22.2;;;;;;
82294;14/12/1984;0000;;32;;10;8.2;;;;
82294;14/12/1984;1200;0;;22.3;;;;;;
82294;15/12/1984;0000;;31.7;;10.6;6.5;;;;
82294;15/12/1984;1200;0;;22;;;;;;
82294;16/12/1984;0000;;32;;10.6;5.5;;;;
82294;16/12/1984;1200;0;;21.4;;;;;;
82294;17/12/1984;0000;;33.1;;10;5.9;;;;
82294;17/12/1984;1200;0;;22.2;;;;;;
82294;18/12/1984;0000;;33.2;;6.4;8.9;;;;
82294;18/12/1984;1200;0;;22.4;;;;;;
82294;19/12/1984;0000;;33;;9.2;7.1;;;;
82294;19/12/1984;1200;0;;21.8;;;;;;
82294;20/12/1984;0000;;32;;9;8.3;;;;
82294;20/12/1984;1200;0;;24;;;;;;
82294;21/12/1984;0000;;32.6;;9.8;8;;;;
82294;21/12/1984;1200;0;;20.9;;;;;;
82294;22/12/1984;0000;;31.8;;9.2;6.8;;;;
82294;22/12/1984;1200;0;;20.9;;;;;;
82294;23/12/1984;0000;;31;;6.1;5.8;;;;
82294;23/12/1984;1200;0;;22.5;;;;;;
82294;24/12/1984;0000;;30.9;;9.2;4.6;;;;
82294;24/12/1984;1200;0;;22.7;;;;;;
82294;25/12/1984;0000;;31.6;;9.5;5.2;;;;
82294;25/12/1984;1200;0;;22.5;;;;;;
82294;26/12/1984;0000;;31.5;;9.6;6;;;;
82294;26/12/1984;1200;0;;23.2;;;;;;
82294;27/12/1984;0000;;33;;10.1;6.1;;;;
82294;27/12/1984;1200;0;;23.2;;;;;;
82294;28/12/1984;0000;;32.6;;8;8.5;;;;
82294;28/12/1984;1200;0;;24;;;;;;
82294;29/12/1984;0000;;31.4;;5.9;9.2;;;;
82294;29/12/1984;1200;0;;22.8;;;;;;
82294;30/12/1984;0000;;29.8;;2.9;6.9;;;;
82294;30/12/1984;1200;0;;24.2;;;;;;
82294;31/12/1984;0000;;30.8;;2.2;5.8;;;;
82294;31/12/1984;1200;0;;25.3;;;;;;
82294;01/01/1985;0000;;30.6;;9;4.5;;;;
82294;01/01/1985;1200;9.8;;25;;;;;;
82294;02/01/1985;0000;;30.8;;10;5.2;;;;
82294;02/01/1985;1200;0.4;;22.9;;;;;;
82294;03/01/1985;0000;;31;;10.6;5.3;;;;
82294;03/01/1985;1200;0;;22.3;;;;;;
82294;04/01/1985;0000;;31.3;;8.3;4.9;;;;
82294;04/01/1985;1200;0.2;;24;;;;;;
82294;05/01/1985;0000;;32.2;;8.6;5.8;;;;
82294;05/01/1985;1200;0.1;;23.7;;;;;;
82294;06/01/1985;0000;;31.2;;5.5;7.1;;;;
82294;06/01/1985;1200;0.8;;24;;;;;;
